label,longitude,latitude,TypeCode,Priority,APC_Diameter,APC_Depth,APC_Diameter_numeric,elevation,APC_Depth_numeric,morphology_score,themis_tile,themis_quantitative_product_name,Comment,TI_center_pixel,TI_center_mean_3x3,TI_center_median_3x3,TI_surrounding_mean,TI_surrounding_median,TI_surrounding_std,Delta_TI,Local_TI_zscore,valid_surrounding_pixels,thermal_status,pixel_row,pixel_col,raster_file,thermal_rank_score
CC0265,248.8112,-3.67224,sky,1,,,,6908.91712945055,,4.6,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Skylight in channel,136.59234619140625,132.78868187798395,133.720703125,134.70455022612805,134.4693145751953,6.034284281060434,-0.983847101128049,-0.16304288218836663,1188,ok,2176,5223,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.5333333333333333
APC007,241.2993,-1.68555,APC,1,40,28.0,40.0,6610.563531326868,28.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,"APC, deep? ~40m",147.64051818847656,146.86202833387586,146.3864288330078,148.15913312122075,147.83773803710938,6.600827668282283,-1.7727042882129354,-0.2685578805111029,1188,ok,999,770,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.5315972222222223
CC0331,237.3424,-2.60449,sky,1,,,,4951.6872265698585,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,160.2729949951172,170.4126213921441,171.23992919921875,175.61812999995067,175.6319580078125,8.857701971559534,-4.378200800731918,-0.49428179168699987,1188,ok,1543,33990,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.5315972222222223
CC0930,242.9604,-0.27606,sky,1,,,,6412.27493938701,,4.6,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,"pair of 60-m pits in flow, 1km apart",103.42935180664062,107.06395636664496,106.81705474853516,103.42967780912765,103.76337051391602,8.896674217852663,3.3873769394075026,0.38074642911057316,1188,ok,163,1755,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.5309027777777777
APC138,235.9404,-18.64916,APC,1,135,65.0,135.0,4637.3557538838,65.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"APC, dark, 135x90",157.17657470703125,154.98845418294272,155.2508087158203,159.71069735388966,162.54540252685547,19.166305835792304,-4.459888638069344,-0.23269422267804377,1188,ok,11054,33159,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.5291666666666667
APC111,142.1093,29.26669,APC,1,160,55.0,160.0,-221.77781927783343,55.0,4.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,near Elysium ~160m,88.62703704833984,87.87711164686415,88.62703704833984,83.32184546884864,83.30990982055664,7.920570782054609,5.305191579491208,0.6697991502722273,1188,ok,435,13105,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.5288194444444444
APC078,237.558,-14.507,APC,1,185,88.0,185.0,8535.851864765395,88.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,172.89926147460938,168.98851691351996,168.25479125976562,173.31646036218714,170.66605377197266,14.401424611645643,-5.061669102421519,-0.35147002736996064,1188,ok,8598,34117,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.5274305555555555
APC032,242.246,-2.71902,APC,1,70,38.0,70.0,7198.025614904468,38.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Small APC - dark interior with sharp edge.,92.02081298828125,89.24118126763238,87.7093276977539,82.98469302630184,83.17617416381836,6.912421857765619,4.7246346714520655,0.6834991799790505,1188,ok,1611,1331,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.5197916666666667
CC0713,161.1316,9.61115,lat,0,,,,-2976.493428345508,,3.8,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,Large lateral overhang,235.93736267089844,238.05132378472223,235.93736267089844,284.08106246460164,258.6780548095703,111.36818494919329,-48.143699793703206,-0.4322931168867177,1188,ok,12086,24381,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.51875
CC0403,235.1892,-3.13107,sky,1,,,,4227.177953051297,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,104.75401306152344,99.81366136338976,99.3783950805664,96.04036710077665,96.08959197998047,6.519374662530916,3.338027979789757,0.5120165894091883,1188,ok,1855,32713,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.5170138888888889
CC0724,161.117,9.61935,lat,0,,,,-3014.2854723949795,,3.8,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,cliff wall fracture intersect,263.95257568359375,261.5841420491536,258.9205017089844,319.04153136693265,294.0223083496094,110.74401418516386,-60.12102965794827,-0.5428828826578923,1188,ok,12081,24372,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.515625
CC0271,248.0475,-8.22235,sky,1,,,,7073.879486645192,,4.6,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Tube skylight pair,114.3451919555664,122.23502943250868,120.76991271972656,120.29291332129276,120.33322525024414,5.920824070879881,0.47699939843380434,0.08056300824403967,1188,ok,4873,4770,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.5140625
APC094,259.3536,24.76974,APC,0,350,128.0,350.0,2195.8327341688705,128.0,4.4,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,Tractus3,96.56828308105469,112.7999776204427,114.21510314941406,111.78946621570523,112.61886215209961,14.958974878334347,2.42563693370883,0.16215261763838995,1188,ok,3100,11472,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.5135416666666667
CC0270,248.0475,-8.22035,sky,1,,,,7073.250957500058,,4.6,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Tube skylight pair,120.08165740966797,122.16699557834201,120.76991271972656,120.34567974874066,120.36272430419922,5.990079930200953,0.42423297098589785,0.07082258933590989,1188,ok,4872,4770,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.5098958333333333
CC0722,161.12,9.61913,lat,0,,,,-2997.7841412647576,,3.8,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,cliff wall fracture intersect,231.00523376464844,246.67113240559897,250.36972045898438,313.00033806309557,282.18365478515625,114.33157052110722,-62.630617604111194,-0.5477981043962716,1188,ok,12081,24374,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.509548611111111
APC047,237.5336,-14.5343,APC,1,125,52.0,125.0,8495.284706526985,52.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC in chain,172.05599975585938,168.6501210530599,169.01565551757812,175.89067289564343,172.46808624267578,16.020794442392877,-6.8750173780653085,-0.4291308650632965,1188,ok,8615,34103,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.5076388888888889
APC008,241.7492,-6.64679,APC,1,40,50.0,40.0,11017.000076035192,50.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC deep,127.6550521850586,125.89844428168402,127.6550521850586,128.73414424934774,128.77822875976562,6.131197949022675,-1.0790920642891422,-0.17600019984041643,1188,ok,3939,1037,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.5069444444444444
APC054,249.2178,0.33252,APC,1,109,67.0,109.0,8191.585159051172,67.0,4.0,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,"APC in graben, 120m irregular",149.783935546875,150.7567596435547,149.93736267089844,153.2939643153438,153.3490982055664,8.147466683420873,-3.3566016444453624,-0.41198102120204405,1188,ok,17585,5464,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.5059027777777778
CC0394,234.8965,-0.30908,sky,1,,,,3740.3144684624376,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,91.56753540039062,93.51912604437933,93.43999481201172,90.3014149585557,90.11845397949219,5.991547817901776,3.1385798534560223,0.523834566433477,1188,ok,183,32540,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.5055555555555555
CC0250,236.3663,-3.5139,sky,1,,,,4748.586335383874,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,156.6675567626953,156.01390414767795,154.2393341064453,157.75694154167817,157.75086975097656,6.61757649939051,-3.5176074352328612,-0.5315552355997455,1188,ok,2082,33411,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.5045138888888888
CC0723,161.1192,9.6189,lat,0,,,,-3004.2163733329826,,3.8,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,cliff wall fracture intersect,246.18002319335938,249.93058437771268,250.36972045898438,316.0839250031545,285.9505615234375,112.57835725458551,-65.71420454417012,-0.583719696633728,1188,ok,12081,24373,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.5043402777777778
APC140,252.2473,-4.35956,APC,0,135x195,91.0,,6564.679098917387,91.0,4.4,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Notcis Labyrinth APC - deep; overhang,122.37574768066406,124.6466573079427,122.37574768066406,122.65050310077089,122.19613265991211,9.29715504107261,-0.2747554201068283,-0.029552633993197325,1188,ok,2584,7259,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.5034722222222222
CC0221,239.6554,-11.51587,sky,0,,,,11526.07097894334,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight off Arsia south flank,125.04360961914062,117.13648478190105,116.8080825805664,115.97645458388409,115.70158386230469,5.778815049831502,0.8316279966823146,0.14390977899639876,1188,ok,6825,35361,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4982638888888889
APC132,242.42,-4.28,APC,0,130,20.0,130.0,8280.270623999946,20.0,4.4,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC - Shallow or filled-in? Possible rim overhang,106.62028503417969,106.11649576822917,106.62028503417969,104.36610983517836,104.38624954223633,6.386511963369907,2.254175199001324,0.35295873740317646,1188,ok,2536,1434,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.49826388888888884
CC0463,234.3471,0.06494,sky,1,,,,3470.2342366918406,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,skylight,109.15419006347656,115.4943364461263,114.89751434326172,113.2629179713702,113.30374526977539,7.6245464760964605,1.6345963718915186,0.2143860460443259,1188,ok,17744,32214,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.49722222222222223
CC0791,235.9623,-2.85175,sky,0,,,,4446.215376995204,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,112.02249145507812,117.50145806206598,119.09990692138672,118.67130031007709,118.57113265991211,6.405809348955225,0.4286066113096325,0.06690904895250081,1188,ok,1690,33172,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4972222222222222
CC0481,241.8877,-2.27881,sky,0,,,,6995.869033556799,,5.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Large fracture skylight,122.9026870727539,119.35541619194879,118.48287200927734,117.84969518642232,117.70211410522461,7.409020413916542,0.6331768228550203,0.08546026161106386,1188,ok,1350,1119,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.496875
CC0464,237.8108,-2.43874,sky,1,,,,5107.816303160974,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,73.23348236083984,79.93344963921442,79.0475845336914,74.10454076388066,73.4675064086914,6.412976530808739,4.943043769810743,0.7707877529355899,1188,ok,1445,34267,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4913194444444444
CC0021,255.4132,1.83636,end,0,,,,5393.70023218276,,3.8,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,Large trough with overhang at end,186.1381378173828,182.86544121636285,180.1619415283203,189.3889941077441,187.3031005859375,12.221493300376153,-9.227052579423798,-0.7549856922263181,1188,ok,16694,9136,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.4854166666666667
APC072,240.32,-7.84,APC,1,170,72.0,170.0,15577.813919999637,72.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC,257.2347106933594,260.8745642768012,257.2347106933594,294.5446600994277,298.833740234375,32.136217928318956,-37.30994940606831,-1.1609937886682733,1188,ok,4647,190,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.48298611111111106
CC0307,236.4423,-1.39038,sky,0,,,,4293.121107918255,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,84.24224853515625,85.69402228461371,84.24224853515625,80.63044907027222,80.8565559387207,7.522015998046621,3.6117994648840295,0.4801637574051918,1188,ok,824,33456,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.48124999999999996
CC0211,235.8737,-3.81203,sky,1,,,,4639.5601962456485,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Tube skylight at base of NW Arsia,118.44717407226562,128.73842536078558,127.37731170654297,129.0640895599468,129.02954864501953,6.49969003857396,-1.6867778534038393,-0.25951666054738826,1188,ok,2259,33119,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.48055555555555557
APC042,239.54,-1.31,APC,1,90,100.0,90.0,5588.086079999996,100.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"deep, nochain, 109m",102.3013916015625,106.09715525309245,106.95793151855469,105.19510365495778,105.22703552246094,6.9803823616114276,1.762827863596911,0.2525403011290001,1188,ok,776,35292,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.47777777777777775
CC0744,234.4674,0.44656,sky,1,,,,3498.8483076275947,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,Channel skylight,128.8313446044922,123.3276596069336,121.4570541381836,122.34455204973317,122.58365249633789,7.337348374101465,-0.8874979115495734,-0.1209562182820925,1188,ok,17518,32285,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.47291666666666665
CC0899,232.8965,0.37598,sky,0,,,,2830.7098199079323,,5.0,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,Cave / natural bridge near Biblis Patera,134.33238220214844,143.51817491319446,141.84603881835938,144.88320908723054,144.75780487060547,6.335182113971538,-3.037170268871165,-0.47941325351532116,1188,ok,17560,31354,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.471875
APC063,236.51,-13.96,APC,1,125,39.0,125.0,8645.917440000083,39.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC nochain,88.0540771484375,87.37853919135199,87.72077941894531,84.7727454342826,84.02483367919922,7.748391252029861,2.9480339846627146,0.3804704600958828,1188,ok,8274,33496,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.46840277777777783
CC0434,234.202,-0.10547,sky,1,,,,3475.516225929465,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,56.5336799621582,62.40026389227973,63.32476043701172,58.44861512553411,57.623592376708984,5.614153607247936,4.876145311477607,0.8685450474996709,1188,ok,62,32128,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4635416666666667
CC0272,348.9619,34.21344,sky,0,,,,-4685.077564118701,,5.0,30N300E,THEMIS Thermal Inertia Mosaic Quantitative 30N300E 100mpp,Tube?,210.33946228027344,217.89366319444446,210.33946228027344,238.26152264630352,237.44490814208984,26.73013760411193,-27.92206036603008,-1.044590969922085,1188,ok,15285,29022,THEMIS_TI_Mosaic_Quant_30N300E_100mpp.tif,0.46319444444444446
CC0786,235.9755,-2.91278,sky,0,,,,4469.38450073459,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,125.61903381347656,119.8388900756836,119.464599609375,120.05438124531447,120.02758026123047,6.621318289770058,-0.5897816359394739,-0.08907314376514522,1188,ok,1726,33179,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.46215277777777775
APC102,239.4213,-13.68152,APC,1,375,103.0,375.0,9725.125872747669,103.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"Very large type III - Upper cliffs, sloped lower walls.",98.46147918701172,100.18128797743056,100.79678344726562,98.49676874591044,95.96338272094727,14.0295851078551,2.300014701355181,0.1639403220888844,1188,ok,8109,35222,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4614583333333333
CC0015,236.6222,-6.66313,end,1,,,,6790.53700403946,,3.4,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,upper end of trough - impact?,185.975341796875,166.12167358398438,160.21339416503906,167.40904758594655,166.94071197509766,9.512745891441762,-7.19565342090749,-0.7564223309466442,1188,ok,3949,33563,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.45625
CC0214,238.7192,-3.53171,sky,1,,,,6039.045826455621,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,good 20m tube skylight,136.00198364257812,137.7218017578125,136.00198364257812,139.217111272844,138.86964416503906,6.516499527771322,-3.2151276302658687,-0.4933826230730135,1188,ok,2093,34806,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4545138888888889
APC067,239.7908,-14.84766,APC,1,130,47.0,130.0,8111.314054301008,47.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"APC inchain, 120m",128.9756317138672,128.4029057820638,128.9756317138672,132.48363841021504,130.39434051513672,12.396600442126125,-3.5080066963478487,-0.28298134740448205,1188,ok,8800,35441,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4524305555555556
APC135,234.7219,-2.3743,APC,1,110,53.0,110.0,3945.684230877678,53.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC 110x80,111.79669952392578,112.62773895263672,111.9285888671875,111.34509249728939,111.6335334777832,7.589822147352537,0.5834963698981142,0.07687879354348875,1188,ok,1407,32436,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.45208333333333334
CC0781,236.0446,-2.99792,sky,0,,,,4499.525345783648,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,131.80455017089844,119.85736507839627,119.08541107177734,119.93908257917924,119.9290657043457,6.337381060836899,-0.8536715074018986,-0.134704146587828,1188,ok,1777,33220,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.44913194444444443
CC0389,234.7289,0.49,sky,1,,,,3607.615823031552,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,skylight,83.86408233642578,86.26860470241971,85.48951721191406,83.05505938481802,83.28638076782227,6.983974619231768,2.4344578270960398,0.34857770250084735,1188,ok,17492,32440,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.44756944444444446
APC110,139.6895,29.71901,APC,1,115,43.0,115.0,-2108.971706834366,43.0,4.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,near trough rim -- Elysium,169.5680389404297,158.60787455240884,159.65542602539062,177.6147047871291,168.50861358642578,37.79874646894272,-17.95927876173849,-0.4751289510749967,1188,ok,167,11671,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.4472222222222222
APC016,243.0341,-4.20642,APC,0,55,35.0,55.0,8027.260542565733,35.0,4.4,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC - deep - 60m >.65 d/D,156.9771270751953,163.32839118109808,161.93572998046875,169.5976783932259,169.37469482421875,6.630844109295842,-7.661948412757141,-1.155501213188798,1188,ok,2493,1798,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.4440972222222222
CC0782,236.04,-2.99756,sky,0,,,,4498.481983681395,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,116.96698760986328,120.79198286268446,119.08541107177734,120.06409457556728,120.09158706665039,6.24798075811076,-0.978683503789938,-0.15663996764386137,1188,ok,1776,33218,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.44288194444444445
APC028,236.3438,-21.41626,APC,1,65,49.0,65.0,4000.916280071799,49.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"APC,  AA",184.77508544921875,179.39397515190973,177.20606994628906,191.2342573609015,190.8525848388672,7.2656438150659906,-14.028187414612432,-1.9307562786829264,1188,ok,12694,33398,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.44166666666666665
CC0302,236.2322,-1.47644,sky,1,,,,4233.6097915483415,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,67.03111267089844,74.65099419487848,74.59701538085938,71.21148066543506,70.73667907714844,6.955074796796365,3.3855347154243134,0.4867718628969674,1045,ok,875,33332,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.44027777777777777
APC137,234.7136,-2.35385,APC,1,75,40.0,75.0,3935.52696483028,40.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,110.58234405517578,112.1651382446289,111.8843765258789,111.51570650864932,111.58862686157227,7.42121011982526,0.36867001722959003,0.049677884236792196,1188,ok,1395,32431,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.44027777777777777
CC0305,236.4304,-1.38672,sky,0,,,,4291.38103348613,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,86.97215270996094,77.6800028483073,83.68982696533203,81.14089740727485,81.22772598266602,7.638990947571812,2.548929558057182,0.3336735932207649,1188,ok,821,33449,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4395833333333333
CC0220,233.086,-0.09179,sky,1,,,,3013.597984370952,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,candidate tube skylight,88.60468292236328,93.45494503445096,93.044677734375,91.38597154456758,91.39385986328125,6.254095798637024,1.6587061898074182,0.26521918486904306,1188,ok,54,31467,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4381944444444445
APC059,232.8127,2.04565,APC,1,118,71.0,118.0,2366.327909027087,71.0,4.0,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,APC - Type II,150.85804748535156,155.11700778537326,152.3535919189453,159.42687087909943,159.63531494140625,7.405059343076342,-7.073278960154113,-0.955195445768785,1188,ok,16570,31305,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.4354166666666667
CC0362,236.6997,-0.74756,sky,1,,,,4308.22017385591,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,inflated flow skylight,135.28036499023438,138.92402140299478,140.00665283203125,144.42230265068287,144.35728454589844,6.833936504679133,-4.415649818651616,-0.6461356226573457,1188,ok,443,33609,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4326388888888889
CC0787,235.9736,-2.89459,sky,0,,,,4462.514814668724,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,112.68852996826172,119.1193364461263,118.33930206298828,119.38466357863712,119.05204010009766,6.425436209150026,-1.0453615156488354,-0.1626911359201119,1188,ok,1715,33178,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.43125
CC0237,236.2495,-3.30621,sky,1,,,,4646.721274797004,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,119.9702377319336,121.01245456271701,120.48040008544922,121.93401738048001,121.97509384155273,6.745627720908205,-1.4536172950307957,-0.21549029314577806,1188,ok,1959,33342,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.43020833333333336
CC0775,236.0798,-3.08081,sky,0,,,,4547.442085513359,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,119.95227813720703,119.50123935275607,120.55221557617188,122.06763998988501,121.99352645874023,6.521552797831928,-1.5154244137131343,-0.23237171586143301,1188,ok,1826,33241,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.42777777777777776
APC049,241.2538,-13.53717,APC,1,105,80.0,105.0,8158.893016719632,80.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC irregular 105x176,161.1560821533203,161.74637688530817,161.93861389160156,175.36064272536976,174.98956298828125,14.547097576552025,-13.422028833768195,-0.9226602601059547,1188,ok,8024,743,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.4260416666666667
APC127,235.4273,-13.75894,APC,1,105,50.0,105.0,7265.742538636668,50.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,113.96775817871094,118.82276407877605,118.12603759765625,119.15966683204728,119.15889358520508,5.9374344641444505,-1.0336292343910287,-0.1740868451909673,1188,ok,8155,32854,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.42604166666666665
APC045,237.8282,-2.04173,APC,0,95,67.0,95.0,4971.375411079701,67.0,4.4,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Probably Type I,80.4809799194336,75.05652364095052,79.01644134521484,76.38993410309557,76.00606918334961,6.504799552655352,2.626507242119274,0.4037798891200416,1188,ok,1210,34278,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.42569444444444443
APC050,237.0449,-0.31885,APC,1,110,83.0,110.0,4387.812174420906,83.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC deep super pair,156.6775665283203,165.7481401231554,161.23025512695312,172.58881533587422,172.63817596435547,8.643242687850545,-11.35856020892109,-1.3141549553950806,1188,ok,188,33813,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.42083333333333334
CC0466,238.222,-2.20309,sky,1,,,,5254.245631875751,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight with no visible tube,139.6570587158203,141.16117350260416,139.6570587158203,145.023190360278,144.9472198486328,7.4924313492546855,-5.366131644457681,-0.7162069819954348,1188,ok,1305,34511,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4138888888888889
CC0224,236.9274,-4.07337,sky,1,,,,5126.175533942026,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight pair (srp?) - Arsia off flank,104.87664794921875,115.69690365261502,117.58106994628906,118.75939617734967,118.59100341796875,6.171400337764846,-1.178326231060609,-0.19093336464498017,1188,ok,2414,33744,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.41388888888888886
CC0753,234.7696,-2.49557,sky,1,,,,3993.315991443646,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"channel tube intersection, bridge?",120.37274169921875,108.51057942708333,107.44280242919922,107.65444776746962,107.9212417602539,9.46569811983772,-0.21164533827040088,-0.022359189527378392,1188,ok,1479,32465,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4128472222222222
