label,region,longitude,latitude,TypeCode,Priority,APC_Diameter,APC_Depth,elevation,TI_center_median_3x3,TI_surrounding_mean,Delta_TI,Local_TI_zscore,thermal_rank_score,morphology_score,score_TI_absolute,score_Delta_TI_positive,score_TI_zscore,score_type_mission,score_priority,score_geometry,mission_candidate_score,thermal_interpretation,mission_relevance,Comment
CC0259,Pavonis / Central Tharsis,242.5594,7.67303,sky,1,,,3317.930091788716,165.2937469482422,165.66718059770213,-0.3734336494599404,-0.0438216191542748,0.6416666666666666,4.6,0.7881944444444444,0.2638888888888889,0.4930555555555556,1.0,0.6666666666666667,0.27814625850340136,0.5814604591836734,Thermally average but morphologically relevant,direct skylight/access candidate,Graben-edge 170x300m pit with strong overhang
CC0389,Pavonis / Central Tharsis,234.7289,0.49,sky,1,,,3607.615823031552,85.48951721191406,83.05505938481802,2.43445782709604,0.3485777025008473,0.4475694444444444,4.6,0.1701388888888889,0.7152777777777778,0.7395833333333334,1.0,0.6666666666666667,0.27814625850340136,0.5767729591836734,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0255,Pavonis / Central Tharsis,240.8051,0.83864,sky,1,,,4968.892240453352,169.55845642089844,170.91288438790576,-1.3544279670073252,-0.1931512111389174,0.6131944444444445,4.6,0.8055555555555556,0.2638888888888889,0.4166666666666667,1.0,0.6666666666666667,0.27814625850340136,0.5743424036281178,High absolute thermal inertia,direct skylight/access candidate,skylight as wide as channel in flood lavas
CC0272,Other,348.9619,34.21344,sky,0,,,-4685.077564118701,210.33946228027344,238.26152264630352,-27.92206036603008,-1.044590969922085,0.4631944444444444,5.0,0.8854166666666666,0.2638888888888889,0.04513888888888889,1.0,1.0,0.27814625850340136,0.5719118480725623,Negative local thermal anomaly / possible shadow or low-inertia material,direct skylight/access candidate,Tube?
CC0256,Pavonis / Central Tharsis,250.5591,6.30237,sky,0,,,4617.486193366982,144.199462890625,145.82192924448134,-1.622466353856339,-0.227723596790654,0.5357638888888889,5.0,0.6701388888888888,0.2638888888888889,0.3993055555555556,1.0,1.0,0.27814625850340136,0.5712174036281178,Thermally average but morphologically relevant,direct skylight/access candidate,Lavatube impact NW
CC0304,Pavonis / Central Tharsis,236.3029,-1.41553,sky,0,,,4256.461743221204,70.98017883300781,69.14325965855659,1.836919174451225,0.2817209093379428,0.3802083333333333,5.0,0.0798611111111111,0.6666666666666666,0.7013888888888888,1.0,1.0,0.27814625850340136,0.5696549036281179,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
CC0254,Ascraeus / North Tharsis,243.448,17.93182,sky,1,,,2327.756061438456,169.28195190429688,171.43499760997014,-2.1530457056732644,-0.2451166228644834,0.586111111111111,4.6,0.8020833333333334,0.2638888888888889,0.3888888888888889,1.0,0.6666666666666667,0.27814625850340136,0.5693076814058957,High absolute thermal inertia,direct skylight/access candidate,Possible vent hole with attached tube or dike
APC137,Pavonis / Central Tharsis,234.7136,-2.35385,APC,1,75,40.0,3935.52696483028,111.8843765258789,111.51570650864932,0.36867001722959,0.0496778842367921,0.4402777777777777,4.0,0.3333333333333333,0.5486111111111112,0.5451388888888888,0.9,0.6666666666666667,0.6485544217687076,0.5687790532879818,Thermally average but morphologically relevant,large collapse/cavity candidate,APC
CC0843,Ascraeus / North Tharsis,249.4994,23.26966,lat,0,,,2961.06764618569,67.59249114990234,64.65742733181527,2.935063818087073,0.3733371693108516,0.401736111111111,3.8,0.059027777777777776,0.7430555555555556,0.7465277777777778,0.85,1.0,0.27814625850340136,0.5678146258503401,Thermally average but morphologically relevant,possible lateral access,Pit wall lateral candidate near Olympica Fossae
APC110,Elysium / Cerberus,139.6895,29.71901,APC,1,115,43.0,-2108.971706834366,159.65542602539062,177.6147047871291,-17.95927876173849,-0.4751289510749967,0.4472222222222222,4.0,0.7638888888888888,0.2638888888888889,0.24305555555555555,0.9,0.6666666666666667,0.7107993197278912,0.5661493764172336,Thermally average but morphologically relevant,large collapse/cavity candidate,near trough rim -- Elysium
APC054,Pavonis / Central Tharsis,249.2178,0.33252,APC,1,109,67.0,8191.585159051172,149.93736267089844,153.2939643153438,-3.3566016444453624,-0.411981021202044,0.5059027777777778,4.0,0.71875,0.2638888888888889,0.2847222222222222,0.9,0.6666666666666667,0.7520408163265306,0.5652388038548752,Thermally average but morphologically relevant,large collapse/cavity candidate,"APC in graben, 120m irregular"
CC0220,Pavonis / Central Tharsis,233.086,-0.09179,sky,1,,,3013.597984370952,93.044677734375,91.38597154456758,1.6587061898074182,0.265219184869043,0.4381944444444445,4.6,0.2152777777777778,0.6458333333333334,0.6840277777777778,1.0,0.6666666666666667,0.27814625850340136,0.5623632369614512,Thermally average but morphologically relevant,direct skylight/access candidate,candidate tube skylight
APC016,Pavonis / Central Tharsis,243.0341,-4.20642,APC,0,55,35.0,8027.260542565733,161.93572998046875,169.5976783932259,-7.661948412757141,-1.155501213188798,0.4440972222222222,4.4,0.7743055555555556,0.2638888888888889,0.034722222222222224,0.9,1.0,0.6018707482993197,0.5599440192743764,Thermally average but morphologically relevant,large collapse/cavity candidate,APC - deep - 60m >.65 d/D
APC021,Pavonis / Central Tharsis,241.0972,-1.57715,APC,1,60,44.0,6485.345144219414,147.25445556640625,149.01374053312873,-1.7592849667224757,-0.2772919296326986,0.5340277777777778,4.0,0.6909722222222222,0.2638888888888889,0.3645833333333333,0.9,0.6666666666666667,0.6324829931972789,0.5583177437641723,Thermally average but morphologically relevant,large collapse/cavity candidate,"APC, deep"
APC140,Pavonis / Central Tharsis,252.2473,-4.35956,APC,0,135x195,91.0,6564.679098917387,122.37574768066406,122.65050310077088,-0.2747554201068283,-0.0295526339931973,0.5034722222222222,4.4,0.4965277777777778,0.2638888888888889,0.5104166666666666,0.9,1.0,0.5636054421768708,0.5580272108843538,Thermally average but morphologically relevant,large collapse/cavity candidate; deep candidate,Notcis Labyrinth APC - deep; overhang
CC0430,Pavonis / Central Tharsis,234.2665,-0.12085,sky,1,,,3506.193585574687,60.36989974975586,57.89006731245253,2.4798324373033296,0.4655388587479212,0.3986111111111111,4.6,0.04513888888888889,0.71875,0.8020833333333334,1.0,0.6666666666666667,0.27814625850340136,0.5557660147392289,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0288,Pavonis / Central Tharsis,231.8906,-0.93933,sky,1,,,2749.512975703512,176.33908081054688,180.3915182299887,-4.052437419441816,-0.5207071312207954,0.5434027777777778,4.6,0.8333333333333334,0.2638888888888889,0.2222222222222222,1.0,0.6666666666666667,0.27814625850340136,0.5521201814058957,High absolute thermal inertia,direct skylight/access candidate,Lateral tube skylight
APC007,Pavonis / Central Tharsis,241.2993,-1.68555,APC,1,40,28.0,6610.563531326868,146.3864288330078,148.15913312122075,-1.7727042882129354,-0.2685578805111029,0.5315972222222223,4.0,0.6840277777777778,0.2638888888888889,0.375,0.9,0.6666666666666667,0.5708333333333333,0.5519791666666667,Thermally average but morphologically relevant,large collapse/cavity candidate,"APC, deep? ~40m"
CC0277,Pavonis / Central Tharsis,249.978,-1.39307,sky,1,,,6153.23744885785,190.25328063964844,194.6826998906505,-4.429419251002059,-0.6030656278065091,0.5371527777777777,4.6,0.8576388888888888,0.2638888888888889,0.16666666666666666,1.0,0.6666666666666667,0.27814625850340136,0.5498632369614512,High absolute thermal inertia,direct skylight/access candidate,skylight
APC049,Arsia / South Tharsis,241.2538,-13.53717,APC,1,105,80.0,8158.893016719632,161.93861389160156,175.36064272536976,-13.422028833768197,-0.9226602601059548,0.4260416666666667,4.0,0.7777777777777778,0.2638888888888889,0.06597222222222222,0.9,0.6666666666666667,0.7783163265306122,0.549810799319728,Thermally average but morphologically relevant,large collapse/cavity candidate; deep candidate,APC irregular 105x176
CC0331,Pavonis / Central Tharsis,237.3424,-2.60449,sky,1,,,4951.6872265698585,171.23992919921875,175.61812999995067,-4.378200800731918,-0.4942817916869998,0.5315972222222223,4.6,0.8159722222222222,0.2638888888888889,0.2326388888888889,1.0,0.6666666666666667,0.27814625850340136,0.5493424036281179,High absolute thermal inertia,direct skylight/access candidate,skylight
APC028,Tharsis,236.3438,-21.41626,APC,1,65,49.0,4000.916280071799,177.20606994628906,191.2342573609015,-14.028187414612432,-1.9307562786829264,0.4416666666666666,4.0,0.8368055555555556,0.2638888888888889,0.006944444444444444,0.9,0.6666666666666667,0.6651360544217688,0.5443955498866213,High absolute thermal inertia,large collapse/cavity candidate,"APC,  AA"
CC0899,Pavonis / Central Tharsis,232.8965,0.37598,sky,0,,,2830.7098199079323,141.84603881835938,144.88320908723054,-3.037170268871165,-0.4794132535153211,0.471875,5.0,0.65625,0.2638888888888889,0.23958333333333334,1.0,1.0,0.27814625850340136,0.5437868480725623,Thermally average but morphologically relevant,direct skylight/access candidate,Cave / natural bridge near Biblis Patera
APC050,Pavonis / Central Tharsis,237.0449,-0.31885,APC,1,110,83.0,4387.812174420906,161.23025512695312,172.58881533587422,-11.35856020892109,-1.3141549553950806,0.4208333333333333,4.0,0.7708333333333334,0.2638888888888889,0.020833333333333332,0.9,0.6666666666666667,0.8002551020408164,0.543497732426304,Thermally average but morphologically relevant,large collapse/cavity candidate; deep candidate,APC deep super pair
APC067,Arsia / South Tharsis,239.7908,-14.84766,APC,1,130,47.0,8111.314054301008,128.9756317138672,132.48363841021504,-3.5080066963478487,-0.282981347404482,0.4524305555555556,4.0,0.5868055555555556,0.2638888888888889,0.3576388888888889,0.9,0.6666666666666667,0.7539965986394559,0.5433857709750567,Thermally average but morphologically relevant,large collapse/cavity candidate,"APC inchain, 120m"
APC059,Pavonis / Central Tharsis,232.8127,2.04565,APC,1,118,71.0,2366.327909027087,152.3535919189453,159.42687087909945,-7.073278960154113,-0.955195445768785,0.4354166666666667,4.0,0.7395833333333334,0.2638888888888889,0.0625,0.9,0.6666666666666667,0.7874149659863946,0.5406512188208618,Thermally average but morphologically relevant,large collapse/cavity candidate,APC - Type II
APC008,Arsia / South Tharsis,241.7492,-6.64679,APC,1,40,50.0,11017.000076035192,127.6550521850586,128.73414424934774,-1.0790920642891422,-0.1760001998404164,0.5069444444444444,4.0,0.5729166666666666,0.2638888888888889,0.4305555555555556,0.9,0.6666666666666667,0.6366496598639456,0.5391163548752835,Thermally average but morphologically relevant,large collapse/cavity candidate,APC deep
CC0390,Pavonis / Central Tharsis,234.7329,0.49048,sky,1,,,3608.748927907396,84.45147705078125,82.92876361435913,1.5227134364221229,0.2152596834809082,0.3986111111111111,4.6,0.16319444444444445,0.6284722222222222,0.6423611111111112,1.0,0.6666666666666667,0.27814625850340136,0.53875212585034,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0308,Pavonis / Central Tharsis,236.4658,-1.42175,sky,0,,,4308.4398638010425,79.91133880615234,79.30540335619891,0.6059354499534351,0.0814394592658657,0.3475694444444444,5.0,0.12152777777777778,0.5694444444444444,0.5798611111111112,1.0,1.0,0.27814625850340136,0.5375368480725623,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
CC0432,Pavonis / Central Tharsis,234.2064,-0.10571,sky,1,,,3476.835893965871,60.44804763793945,58.531855753375226,1.916191884564228,0.3399973227073964,0.3746527777777778,4.6,0.04861111111111111,0.6770833333333334,0.7361111111111112,1.0,0.6666666666666667,0.27814625850340136,0.5363215702947846,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
CC0265,Pavonis / Central Tharsis,248.8112,-3.67224,sky,1,,,6908.91712945055,133.720703125,134.70455022612805,-0.983847101128049,-0.1630428821883666,0.5333333333333333,4.6,0.6111111111111112,0.2638888888888889,0.4513888888888889,1.0,0.6666666666666667,0.27814625850340136,0.53093962585034,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight in channel
CC0250,Pavonis / Central Tharsis,236.3663,-3.5139,sky,1,,,4748.586335383874,154.2393341064453,157.75694154167817,-3.517607435232861,-0.5315552355997455,0.5045138888888888,4.6,0.75,0.2638888888888889,0.2152777777777778,1.0,0.6666666666666667,0.27814625850340136,0.5302451814058956,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
APC076,Pavonis / Central Tharsis,235.4053,0.99561,APC,1,165,114.0,3779.778273793913,127.30015563964844,132.30809807054925,-5.007942430900812,-0.5657157779618442,0.3881944444444444,4.0,0.5659722222222222,0.2638888888888889,0.1875,0.9,0.6666666666666667,0.9052721088435374,0.5277841553287983,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,"APC, end of pit, inchain 162m"
CC0021,Pavonis / Central Tharsis,255.4132,1.83636,end,0,,,5393.70023218276,180.1619415283203,189.3889941077441,-9.227052579423798,-0.7549856922263181,0.4854166666666667,3.8,0.84375,0.2638888888888889,0.11458333333333333,0.7,1.0,0.27814625850340136,0.5269118480725623,High absolute thermal inertia,candidate retained by combined score,Large trough with overhang at end
CC0786,Pavonis / Central Tharsis,235.9755,-2.91278,sky,0,,,4469.38450073459,119.464599609375,120.05438124531447,-0.5897816359394739,-0.0890731437651452,0.4621527777777777,5.0,0.4444444444444444,0.2638888888888889,0.4756944444444444,1.0,1.0,0.27814625850340136,0.5262521258503401,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
APC099,Arsia / South Tharsis,242.5299,-17.46004,APC,0,215,151.0,6246.219900192177,118.97209167480467,152.1116824872566,-33.1395908124519,-0.6743775277312352,0.2482638888888889,4.4,0.4201388888888889,0.2638888888888889,0.14930555555555555,0.9,1.0,0.9456632653061225,0.52296910430839,Negative local thermal anomaly / possible shadow or low-inertia material,large collapse/cavity candidate; large aperture/structure; deep candidate,APC
APC064,Arsia / South Tharsis,237.4902,-14.00342,APC,1,125,44.0,9270.284293088876,149.0525360107422,160.17097563695427,-11.11843962621208,-1.2332695072940176,0.3895833333333333,4.0,0.7048611111111112,0.2638888888888889,0.024305555555555556,0.9,0.6666666666666667,0.7297619047619048,0.5204761904761905,Thermally average but morphologically relevant,large collapse/cavity candidate,APC  in chain
CC0781,Pavonis / Central Tharsis,236.0446,-2.99792,sky,0,,,4499.525345783648,119.08541107177734,119.93908257917924,-0.8536715074018986,-0.134704146587828,0.4491319444444444,5.0,0.4253472222222222,0.2638888888888889,0.46875,1.0,1.0,0.27814625850340136,0.5204361536281179,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
APC107,Elysium / Cerberus,139.7143,28.58714,APC,1,160,34.0,-1121.1546703172617,140.3179931640625,150.4891894947399,-10.17119633067739,-0.7800296724698126,0.3840277777777777,4.0,0.6527777777777778,0.2638888888888889,0.10069444444444445,0.9,0.6666666666666667,0.7391156462585035,0.5198490646258503,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure,in chain - Elysium
CC0782,Pavonis / Central Tharsis,236.04,-2.99756,sky,0,,,4498.481983681395,119.08541107177734,120.06409457556728,-0.978683503789938,-0.1566399676438613,0.4428819444444444,5.0,0.4253472222222222,0.2638888888888889,0.4583333333333333,1.0,1.0,0.27814625850340136,0.5188736536281179,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0368,Pavonis / Central Tharsis,234.6502,0.34631,sky,1,,,3554.439232236821,80.18193054199219,79.24240256479693,0.9395279771952544,0.1287266082533027,0.3663194444444444,4.6,0.125,0.6076388888888888,0.6076388888888888,1.0,0.6666666666666667,0.27814625850340136,0.5187868480725623,Thermally average but morphologically relevant,direct skylight/access candidate,Small rimless pit
CC0775,Pavonis / Central Tharsis,236.0798,-3.08081,sky,0,,,4547.442085513359,120.55221557617188,122.067639989885,-1.5154244137131343,-0.232371715861433,0.4277777777777777,5.0,0.4513888888888889,0.2638888888888889,0.3958333333333333,1.0,1.0,0.27814625850340136,0.5160090702947845,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0787,Pavonis / Central Tharsis,235.9736,-2.89459,sky,0,,,4462.514814668724,118.33930206298828,119.38466357863712,-1.0453615156488354,-0.1626911359201119,0.43125,5.0,0.4097222222222222,0.2638888888888889,0.4548611111111111,1.0,1.0,0.27814625850340136,0.5144465702947846,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
APC003,Arsia / South Tharsis,237.696,-12.47266,APC,1,30,47.0,10500.439388911564,80.6820068359375,80.3770405098244,0.304966326113103,0.0555782602303961,0.3371527777777777,4.0,0.1284722222222222,0.5416666666666666,0.5520833333333334,0.9,0.6666666666666667,0.6164965986394559,0.5136635487528345,Thermally average but morphologically relevant,large collapse/cavity candidate,APC 40m small deep nochain--big smrp?
APC126,Arsia / South Tharsis,239.391,-14.95801,APC,1,125,38.0,8035.686656625476,135.33460998535156,143.93372305761824,-8.599113072266675,-0.7337719061078355,0.3788194444444445,4.0,0.6215277777777778,0.2638888888888889,0.12152777777777778,0.9,0.6666666666666667,0.7136904761904762,0.5126190476190476,Thermally average but morphologically relevant,large collapse/cavity candidate,APC
CC0774,Pavonis / Central Tharsis,236.1148,-3.14771,sky,0,,,4560.08645535799,121.8031005859375,124.18628314368252,-2.383182557745016,-0.3727308595797337,0.4041666666666667,5.0,0.4826388888888889,0.2638888888888889,0.3090277777777778,1.0,1.0,0.27814625850340136,0.5108007369614512,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0211,Pavonis / Central Tharsis,235.8737,-3.81203,sky,1,,,4639.5601962456485,127.37731170654295,129.0640895599468,-1.6867778534038391,-0.2595166605473882,0.4805555555555555,4.6,0.5694444444444444,0.2638888888888889,0.3854166666666667,1.0,0.6666666666666667,0.27814625850340136,0.5106271258503401,Thermally average but morphologically relevant,direct skylight/access candidate,Tube skylight at base of NW Arsia
CC0433,Pavonis / Central Tharsis,234.2047,-0.10559,sky,1,,,3476.3389653281256,59.79459762573242,58.54520438094733,1.2493932447850895,0.221022662093863,0.3378472222222222,4.6,0.041666666666666664,0.6215277777777778,0.6527777777777778,1.0,0.6666666666666667,0.27814625850340136,0.5081965702947845,Thermally average but morphologically relevant,direct skylight/access candidate,skylight
APC112,Elysium / Cerberus,147.5129,24.76074,APC,1,100,72.0,8914.272626013904,132.18521118164062,141.3009933638653,-9.115782182224676,-0.8183734106304702,0.3611111111111111,4.0,0.6041666666666666,0.2638888888888889,0.08680555555555555,0.9,0.6666666666666667,0.7583333333333334,0.5075347222222222,Thermally average but morphologically relevant,large collapse/cavity candidate,Good Elysium Type II APC
APC121,Ascraeus / North Tharsis,259.3264,25.23291,APC,0,425,185.0,2182.7129640973462,83.87960815429688,85.9119356617783,-2.032327507481426,-0.1644947733893241,0.278125,4.4,0.15625,0.2638888888888889,0.4479166666666667,0.9,1.0,0.991326530612245,0.5063548752834468,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,Tractus2
APC127,Arsia / South Tharsis,235.4273,-13.75894,APC,1,105,50.0,7265.742538636668,118.12603759765624,119.15966683204728,-1.0336292343910287,-0.1740868451909673,0.4260416666666666,4.0,0.4027777777777778,0.2638888888888889,0.4409722222222222,0.9,0.6666666666666667,0.7170918367346939,0.5061883503401361,Thermally average but morphologically relevant,large collapse/cavity candidate,APC
CC0788,Pavonis / Central Tharsis,235.9763,-2.88922,sky,0,,,4462.095413208289,117.91449737548828,119.15690171598185,-1.2424043404935643,-0.1964634973749139,0.4125,5.0,0.3993055555555556,0.2638888888888889,0.4131944444444444,1.0,1.0,0.27814625850340136,0.5055924036281179,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0214,Pavonis / Central Tharsis,238.7192,-3.53171,sky,1,,,6039.045826455621,136.00198364257812,139.217111272844,-3.2151276302658687,-0.4933826230730135,0.4545138888888889,4.6,0.625,0.2638888888888889,0.2361111111111111,1.0,0.6666666666666667,0.27814625850340136,0.5021201814058956,Thermally average but morphologically relevant,direct skylight/access candidate,good 20m tube skylight
APC123,Arsia / South Tharsis,236.8814,-11.86816,APC,1,210,57.0,9959.65834254647,114.06283569335938,115.20567689760767,-1.142841204248299,-0.1979025500037774,0.3888888888888889,4.0,0.3472222222222222,0.2638888888888889,0.4097222222222222,0.9,0.6666666666666667,0.8433673469387756,0.5002395124716554,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure,chain
CC0744,Pavonis / Central Tharsis,234.4674,0.44656,sky,1,,,3498.8483076275947,121.4570541381836,122.34455204973315,-0.8874979115495734,-0.1209562182820925,0.4729166666666666,4.6,0.4756944444444444,0.2638888888888889,0.4722222222222222,1.0,0.6666666666666667,0.27814625850340136,0.5002104591836735,Thermally average but morphologically relevant,direct skylight/access candidate,Channel skylight
APC125,Arsia / South Tharsis,239.3912,-14.9541,APC,1,137,36.0,8041.2433159081775,131.57754516601562,143.22086685550477,-11.643321689489142,-0.9711759672951518,0.3402777777777778,4.0,0.6006944444444444,0.2638888888888889,0.059027777777777776,0.9,0.6666666666666667,0.7323129251700681,0.49989795918367347,Thermally average but morphologically relevant,large collapse/cavity candidate,APC
CC0779,Pavonis / Central Tharsis,236.0719,-3.04401,sky,0,,,4535.956203274758,118.33950805664062,120.44768874813812,-2.1081806914974948,-0.3291955661906561,0.3815972222222222,5.0,0.4131944444444444,0.2638888888888889,0.3333333333333333,1.0,1.0,0.27814625850340136,0.4970854591836734,Thermally average but morphologically relevant,direct skylight/access candidate,tube skylight
CC0362,Pavonis / Central Tharsis,236.6997,-0.74756,sky,1,,,4308.22017385591,140.00665283203125,144.42230265068287,-4.415649818651616,-0.6461356226573457,0.4326388888888889,4.6,0.6493055555555556,0.2638888888888889,0.1597222222222222,1.0,0.6666666666666667,0.27814625850340136,0.49673823696145125,Thermally average but morphologically relevant,direct skylight/access candidate,inflated flow skylight
CC0249,Pavonis / Central Tharsis,236.339,-3.49398,sky,1,,,4738.836814890964,149.107666015625,157.82015275152443,-8.712486735899432,-1.0718155283794069,0.4045138888888889,4.6,0.7083333333333334,0.2638888888888889,0.03819444444444445,1.0,0.6666666666666667,0.27814625850340136,0.49326601473922904,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
CC0466,Pavonis / Central Tharsis,238.222,-2.20309,sky,1,,,5254.245631875751,139.6570587158203,145.023190360278,-5.366131644457681,-0.7162069819954348,0.4138888888888889,4.6,0.6458333333333334,0.2638888888888889,0.13194444444444445,1.0,0.6666666666666667,0.27814625850340136,0.491703514739229,Thermally average but morphologically relevant,direct skylight/access candidate,skylight with no visible tube
APC095,Ascraeus / North Tharsis,259.3452,26.16333,APC,0,375,183.0,2076.0663633813338,85.95401763916016,90.74960441460914,-4.795586775448982,-0.3502174479777932,0.2204861111111111,4.4,0.1736111111111111,0.2638888888888889,0.3194444444444444,0.9,1.0,0.9851190476190477,0.49080357142857145,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,Tractus1
APC090,Arsia / South Tharsis,237.05,-10.59,APC,1,250,69.0,9430.484000000062,105.81170654296876,108.318359375,-2.50665283203125,-0.1755746947949295,0.3246527777777778,4.0,0.2777777777777778,0.2638888888888889,0.4340277777777778,0.9,0.6666666666666667,0.8810374149659865,0.4902912414965987,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure,APC
CC0237,Pavonis / Central Tharsis,236.2495,-3.30621,sky,1,,,4646.721274797004,120.48040008544922,121.93401738048,-1.4536172950307955,-0.215490293145778,0.4302083333333333,4.6,0.4479166666666667,0.2638888888888889,0.40625,1.0,0.6666666666666667,0.27814625850340136,0.4833701814058957,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight
APC086,Arsia / South Tharsis,240.55,-6.708,APC,1,215,161.0,11152.771583999922,104.83399963378906,109.19639728687427,-4.36239765308521,-0.3221457877636918,0.2815972222222222,4.0,0.2708333333333333,0.2638888888888889,0.3402777777777778,0.9,0.6666666666666667,0.9487244897959184,0.48126133786848074,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,APC -- dust mound under rim
CC0273,Pavonis / Central Tharsis,248.6138,-2.17212,sky,1,,,6802.667967926399,127.90534210205078,131.62880483941998,-3.723462737369204,-0.584068474733825,0.4083333333333332,4.6,0.5763888888888888,0.2638888888888889,0.1736111111111111,1.0,0.6666666666666667,0.27814625850340136,0.48059240362811784,Thermally average but morphologically relevant,direct skylight/access candidate,hole in top of cone
APC108,Elysium / Cerberus,139.9279,28.53275,APC,1,360,105.0,-844.006299956725,108.11756896972656,118.32416592864476,-10.206596958918198,-0.4499185287544319,0.2434027777777777,4.0,0.3125,0.2638888888888889,0.2534722222222222,0.9,0.6666666666666667,0.9631802721088436,0.4801027494331066,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,in chain - Elysium 3+
APC066,Arsia / South Tharsis,238.7723,-14.06042,APC,1,130,45.0,9502.960253597295,108.77989196777344,111.22559149899466,-2.445699531221223,-0.2719935116417991,0.3322916666666666,4.0,0.3159722222222222,0.2638888888888889,0.3715277777777778,0.9,0.6666666666666667,0.7448129251700681,0.476842403628118,Thermally average but morphologically relevant,large collapse/cavity candidate,APC
APC104,Arsia / South Tharsis,238.6571,-6.36218,APC,0,130,57.0,10432.235361462155,68.47431182861328,68.60668910633434,-0.1323772777210621,-0.031198062778182,0.2940972222222222,4.4,0.07291666666666667,0.2638888888888889,0.5069444444444444,0.9,1.0,0.7853741496598641,0.47378047052154204,Thermally average but morphologically relevant,large collapse/cavity candidate,APC
CC0015,Arsia / South Tharsis,236.6222,-6.66313,end,1,,,6790.53700403946,160.21339416503906,167.40904758594655,-7.19565342090749,-0.7564223309466442,0.45625,3.4,0.7673611111111112,0.2638888888888889,0.1076388888888889,0.7,0.6666666666666667,0.27814625850340136,0.47343962585034016,Thermally average but morphologically relevant,candidate retained by combined score,upper end of trough - impact?
CC0224,Pavonis / Central Tharsis,236.9274,-4.07337,sky,1,,,5126.175533942026,117.58106994628906,118.75939617734969,-1.178326231060609,-0.1909333646449801,0.4138888888888888,4.6,0.3958333333333333,0.2638888888888889,0.4236111111111111,1.0,0.6666666666666667,0.27814625850340136,0.472953514739229,Thermally average but morphologically relevant,direct skylight/access candidate,Skylight pair (srp?) - Arsia off flank
APC134,Pavonis / Central Tharsis,234.7664,-2.49139,APC,1,100,47.0,3991.384580088169,106.1996841430664,107.8595110575358,-1.6598269144694058,-0.1859377854512936,0.3458333333333333,4.0,0.28125,0.2638888888888889,0.4270833333333333,0.9,0.6666666666666667,0.697874149659864,0.4718013038548753,Thermally average but morphologically relevant,large collapse/cavity candidate,APC
CC0480,Pavonis / Central Tharsis,241.8828,-2.27867,sky,0,,,6995.788436311002,114.26023864746094,117.65018592860162,-3.389947281140678,-0.4562496802177352,0.315625,5.0,0.3541666666666667,0.2638888888888889,0.25,1.0,1.0,0.27814625850340136,0.46982851473922904,Thermally average but morphologically relevant,direct skylight/access candidate,Small fracture skylight
CC0804,Arsia / South Tharsis,239.5204,-11.74243,sky,0,,,11381.32242850867,105.58673858642578,107.2041139185228,-1.617375332097012,-0.2655606366393797,0.3347222222222222,5.0,0.2743055555555556,0.2638888888888889,0.3784722222222222,1.0,1.0,0.27814625850340136,0.4691340702947845,Thermally average but morphologically relevant,direct skylight/access candidate,small 30m skylight in old pit chain
APC075,Arsia / South Tharsis,241.3931,-5.5332,APC,0,165,345.0,9963.4134845422,83.30003356933594,85.49131397928052,-2.191280409944582,-0.4434320596893146,0.2305555555555555,4.4,0.14583333333333334,0.2638888888888889,0.2569444444444444,0.9,1.0,0.9251700680272109,0.4684892290249434,Thermally average but morphologically relevant,large collapse/cavity candidate; large aperture/structure; deep candidate,APC ~ Jeanne
CC0253,Pavonis / Central Tharsis,248.4829,3.75879,sky,0,,,5432.76359531329,107.31741333007812,109.96200330971868,-2.644589979640557,-0.3644124485794757,0.3131944444444444,5.0,0.3055555555555556,0.2638888888888889,0.3125,1.0,1.0,0.27814625850340136,0.46705073696145116,Thermally average but morphologically relevant,direct skylight/access candidate,Famous pit-floor cave on Pavonis
